timestamp,total_cost,pnl,value,return
2020-01-31,-110.0,75.59326070603518,195.59326070603518,-0.016133999122559434
2020-02-01,-110.0,76.22269377213516,196.22269377213516,0.003212904428024802
2020-02-02,-110.0,75.16900853222637,195.16900853222637,-0.00538431335822751
2020-02-03,-110.0,74.38975769661019,194.3897576966102,-0.004000689716311579
2020-02-04,-110.0,72.50026789351955,192.50026789351955,-0.009767658510993451
2020-02-05,-110.0,80.73568123188008,200.73568123188008,0.04189147853478292
2020-02-06,-110.0,83.90983360430585,203.90983360430585,0.015688880084844686
2020-02-07,-110.0,84.73789923634715,204.73789923634715,0.004052716796768092
2020-02-08,-110.0,86.35156559622251,206.3515655962225,0.007850722462870075
2020-02-09,-110.0,91.44536975977402,211.44536975977402,0.024385322852454497
2020-02-10,-110.0,85.49393327854159,205.4939332785416,-0.02855015437164581
2020-02-11,-110.0,92.86080042197165,212.86080042197165,0.035221921185441214
2020-02-12,-110.0,94.91221247661889,214.9122124766189,0.009591197755506932
2020-02-13,-110.0,92.9907747783069,212.9907747783069,-0.008980776811026617
2020-02-14,-110.0,95.26740957255805,215.26740957255805,0.010632166874406766
2020-02-15,-110.0,86.54345140168235,206.54345140168235,-0.04137021206959741
2020-02-16,-110.0,86.79248623710339,206.7924862371034,0.0012049998215853538
2020-02-17,-110.0,82.6001683343627,202.6001683343627,-0.020481385813173224
2020-02-18,-110.0,91.7025403945992,211.7025403945992,0.0439477553585738
2020-02-19,-110.0,80.37353894132761,200.3735389413276,-0.05499885876174726
2020-02-20,-110.0,80.42572711799352,200.42572711799352,0.00026042052159414773
2020-02-21,-110.0,82.02570152277403,202.02570152277403,0.00795118476558745
2020-02-22,-110.0,81.5060025315648,201.5060025315648,-0.0025757543871608563
2020-02-23,-110.0,87.17209073125505,207.17209073125505,0.027730633888280024
2020-02-24,-110.0,81.61057731902841,201.6105773190284,-0.02721180238872617
2020-02-25,-110.0,74.85806224768078,194.85806224768078,-0.03406659406428624
2020-02-26,-110.0,64.32934564799712,184.32934564799712,-0.055547328009295543
2020-02-27,-110.0,65.0826016123462,185.0826016123462,0.00407814102332017
2020-02-28,-110.0,62.4970048748676,182.4970048748676,-0.0140684593875618
2020-02-29,-110.0,59.1375150233317,179.1375150233317,-0.01858000999432004
2020-03-01,-110.0,59.30162005033819,179.3016200503382,0.000915664738666507
2020-03-02,-110.0,66.90879092738965,186.90879092738965,0.04155133282727423
2020-03-03,-110.0,63.82968850410063,183.82968850410063,-0.01661102579963554
2020-03-04,-110.0,63.64712910283586,183.64712910283586,-0.0009935833094032937
2020-03-05,-110.0,69.67575646134222,189.67575646134222,0.032299929707693256
2020-03-06,-110.0,71.20766795891203,191.20766795891203,0.00804403478716904
2020-03-07,-110.0,66.34166617867791,186.3416661786779,-0.02577820061344183
2020-03-08,-110.0,49.40828954070878,169.40828954070878,-0.09527018785169708
2020-03-09,-110.0,47.35568688127063,167.35568688127063,-0.012190306694074594
2020-03-10,-110.0,46.65501596185109,166.6550159618511,-0.00419550595976906
2020-03-11,-110.0,47.4479587525621,167.4479587525621,0.004746705893407474
2020-03-12,-110.0,-14.751616731409328,105.24838326859067,-0.4643494973991675
2020-03-13,-110.0,0.6984647712833265,120.69846477128333,0.13697229707030234
2020-03-14,-110.0,-7.368676423302688,112.63132357669731,-0.06917554710912692
2020-03-15,-110.0,-3.6135089129384994,116.3864910870615,0.032796611072054754
2020-03-16,-110.0,-10.20807041536574,109.79192958463426,-0.05832944728583843
2020-03-17,-110.0,-4.579089398323845,115.42091060167616,0.0499985133900512
2020-03-18,-110.0,-2.9836789785749573,117.01632102142504,0.013727882265265157
2020-03-19,-110.0,12.282454083930219,132.28245408393022,0.12262601915457187
2020-03-20,-110.0,13.1950526561224,133.1950526561224,0.006875175061902232
2020-03-21,-110.0,12.770800482313561,132.77080048231358,-0.0031902782153022183
2020-03-22,-110.0,5.413061308946737,125.41306130894674,-0.057011557036420614
2020-03-23,-110.0,18.33350449933107,138.33350449933107,0.09805468896291163
2020-03-24,-110.0,23.83826574986017,143.83826574986017,0.039022044944047714
2020-03-25,-110.0,22.503002476913622,142.50300247691362,-0.009326444350268385
2020-03-26,-110.0,23.692218228848333,143.69221822884833,0.008310569222518195
2020-03-27,-110.0,16.18644719315158,136.1864471931516,-0.053648756616598334
2020-03-28,-110.0,13.75642281501166,133.75642281501166,-0.018004476436126016
2020-03-29,-110.0,6.707447150740535,126.70744715074053,-0.05413954224274335
2020-03-30,-110.0,16.886324376043916,136.88632437604392,0.07726996888862905
2020-03-31,-110.0,17.205009591730075,137.20500959173006,0.0023253953686121014
2020-04-01,-110.0,21.818206288038823,141.81820628803882,0.033069772304604395
2020-04-02,-110.0,24.817935058604007,144.817935058604,0.02093133319438833
2020-04-03,-110.0,23.62752870187842,143.62752870187842,-0.008253990890121021
2020-04-04,-110.0,26.066085747686145,146.06608574768615,0.016835819110911563
2020-04-05,-110.0,24.395071923717808,144.3950719237178,-0.01150606347997851
2020-04-06,-110.0,35.45023427509224,155.45023427509224,0.07377254565618946
2020-04-07,-110.0,32.81939455556105,152.81939455556105,-0.01706884718303188
2020-04-08,-110.0,36.072920580710644,156.07292058071064,0.02106654125619205
2020-04-09,-110.0,34.5302936400231,154.5302936400231,-0.009933185196112687
2020-04-10,-110.0,26.104383535125407,146.1043835351254,-0.05606883048821175
2020-04-11,-110.0,26.45977906519633,146.45977906519633,0.0024295231632251186
2020-04-12,-110.0,26.994757484554924,146.99475748455492,0.0036460776398966346
2020-04-13,-110.0,25.687473424193513,145.6874734241935,-0.008933188392967391
2020-04-14,-110.0,26.29845211603515,146.29845211603515,0.004184993385848889
2020-04-15,-110.0,21.38800109027568,141.38800109027568,-0.03414083582229697
2020-04-16,-110.0,30.926729806361408,150.9267298063614,0.06528659403781394
2020-04-17,-110.0,29.450578299830084,149.45057829983008,-0.009828727737904474
2020-04-18,-110.0,33.83696478348048,153.83696478348048,0.028927613146424107
2020-04-19,-110.0,31.2997859741634,151.2997859741634,-0.016630165175240838
2020-04-20,-110.0,25.467608406148514,145.4676084061485,-0.039309767024790845
2020-04-21,-110.0,25.756131633799612,145.7561316337996,0.0019814546850515386
2020-04-22,-110.0,31.387096992159627,151.38709699215963,0.03790521887471821
2020-04-23,-110.0,38.47615635105629,158.4761563510563,0.04576403613571071
2020-04-24,-110.0,38.924815923077716,158.92481592307772,0.0028270856741838563
2020-04-25,-110.0,39.592943644880506,159.5929436448805,0.004195236727961681
2020-04-26,-110.0,42.657361942415605,162.6573619424156,0.019019443088392693
2020-04-27,-110.0,44.27499698492716,164.27499698492716,0.009895920054803673
2020-04-28,-110.0,43.56777773915786,163.56777773915786,-0.004314387244772293
2020-04-29,-110.0,64.19679164794832,184.19679164794832,0.1187772587205894
2020-04-30,-110.0,61.05022161984408,181.05022161984408,-0.017230245614148917
2020-05-01,-110.0,65.15701441177478,185.15701441177478,0.02242973137195521
2020-05-02,-110.0,68.03609523019975,188.03609523019975,0.0154297486426716
2020-05-03,-110.0,66.49049177753508,186.49049177753508,-0.008253684948275115
2020-05-04,-110.0,66.04996800491784,186.04996800491784,-0.0023649725358622586
2020-05-05,-110.0,69.02390033834777,189.02390033834777,0.01585818105903344
2020-05-06,-110.0,71.42673924042978,191.42673924042978,0.012631708830448852
2020-05-07,-110.0,88.16426139030287,208.16426139030287,0.08382231354880876
2020-05-08,-110.0,84.46564760750442,204.46564760750442,-0.017927507247717644
2020-05-09,-110.0,79.29425569841538,199.29425569841538,-0.0256175745957471
2020-05-10,-110.0,63.08952919245098,183.08952919245098,-0.08480714065009139
2020-05-11,-110.0,59.88977881702175,179.88977881702175,-0.017630940338883374
2020-05-12,-110.0,64.83614642063876,184.83614642063876,0.0271254141670367
2020-05-13,-110.0,74.72967536440001,194.7296753644,0.05214257901068473
2020-05-14,-110.0,84.30630499966134,204.30630499966134,0.048008046218083716
2020-05-15,-110.0,74.86957142732572,194.86957142732572,-0.04728989252507603
2020-05-16,-110.0,76.15641677211076,196.15641677211076,0.006581915418930001
2020-05-17,-110.0,82.08503332818512,202.08503332818512,0.02977618017607259
2020-05-18,-110.0,83.15439486450683,203.15439486450683,0.005277689899312394
2020-05-19,-110.0,83.97988085283464,203.97988085283464,0.004055109917033009
2020-05-20,-110.0,78.73923543174405,198.73923543174405,-0.02602777499225647
2020-05-21,-110.0,69.95296894348016,189.95296894348016,-0.04521708107495249
2020-05-22,-110.0,71.9640988693701,191.9640988693701,0.010531859845538095
2020-05-23,-110.0,72.14566609997584,192.14566609997584,0.0009453924929165761
2020-05-24,-110.0,63.04130969842123,183.04130969842123,-0.04854189855763161
2020-05-25,-110.0,66.61332250512521,186.6133225051252,0.019326818502612815
2020-05-26,-110.0,65.43918774720802,185.43918774720802,-0.006311682482588264
2020-05-27,-110.0,72.64016395644526,192.64016395644526,0.03809701377906175
2020-05-28,-110.0,80.01834184538848,200.01834184538848,0.03758505834704124
2020-05-29,-110.0,77.06524509579853,197.06524509579853,-0.014874204284689468
2020-05-30,-110.0,82.43586487322438,202.43586487322438,0.026888252420584444
2020-05-31,-110.0,77.48592545523485,197.48592545523485,-0.024755801421826797
2020-06-01,-110.0,92.41809387390452,212.41809387390452,0.07288915518574925
2020-06-02,-110.0,78.87040039287018,198.87040039287018,-0.06590311521065895
2020-06-03,-110.0,81.81119422628788,201.81119422628788,0.014679220006376056
2020-06-04,-110.0,84.24836223317294,204.24836223317294,0.012004137000247123
2020-06-05,-110.0,80.91665316009036,200.91665316009036,-0.01644655409732616
2020-06-06,-110.0,81.81238483107873,201.81238483107873,0.004448316677047296
2020-06-07,-110.0,83.41354984065012,203.41354984065012,0.00790262026924392
2020-06-08,-110.0,84.10846617024723,204.10846617024723,0.0034104513417815654
2020-06-09,-110.0,83.91836627197367,203.91836627197367,-0.0009318010332325476
2020-06-10,-110.0,86.15213929375392,206.15213929375392,0.01089468804062579
2020-06-11,-110.0,74.15481168454767,194.15481168454767,-0.05995859725799617
2020-06-12,-110.0,77.82048540146573,197.82048540146573,0.01870414085605299
2020-06-13,-110.0,77.9833998236814,197.9833998236814,0.0008232078435673314
2020-06-14,-110.0,75.3791502778127,195.3791502778127,-0.013241156764710053
2020-06-15,-110.0,77.04440951195855,197.04440951195855,0.008487101186623712
2020-06-16,-110.0,79.02021816238639,199.02021816238639,0.009977286042240819
2020-06-17,-110.0,77.82068383559755,197.82068383559755,-0.006045435206188144
2020-06-18,-110.0,76.25662600867457,196.25662600867457,-0.007937863969373248
2020-06-19,-110.0,74.7467406997356,194.7467406997356,-0.0077231703997765536
2020-06-20,-110.0,75.71351178991182,195.71351178991182,0.004951966606616994
2020-06-21,-110.0,74.43837405890355,194.43837405890355,-0.00653664543254965
2020-06-22,-110.0,82.19714861265751,202.19714861265751,0.039127934701836564
2020-06-23,-110.0,80.99066909125534,200.99066909125534,-0.005984720120255255
2020-06-24,-110.0,74.47409220262927,194.47409220262927,-0.032959532406672036
2020-06-25,-110.0,73.5414517831243,193.5414517831243,-0.00480724151409346
2020-06-26,-110.0,71.80951868069042,191.80951868069042,-0.008988921253361625
2020-06-27,-110.0,68.82883958677897,188.82883958677897,-0.015661795281217125
2020-06-28,-110.0,70.8994997522118,190.8994997522118,0.010906116163315407
2020-06-29,-110.0,72.41176627073247,192.41176627073247,0.007890581357060146
2020-06-30,-110.0,71.34002352482901,191.340023524829,-0.00558561841718937
2020-07-01,-110.0,73.19439048658938,193.19439048658938,0.009644813410601182
2020-07-02,-110.0,70.3079676052875,190.3079676052875,-0.015053244526496512
2020-07-03,-110.0,69.74679588053002,189.74679588053002,-0.002953111953845351
2020-07-04,-110.0,71.27870737809985,191.27870737809985,0.008041035251896146
2020-07-05,-110.0,69.96804993749768,189.96804993749768,-0.006875665583342972
2020-07-06,-110.0,75.42082144549272,195.42082144549272,0.028299392198075465
2020-07-07,-110.0,73.69821474725387,193.69821474725387,-0.008853938210404451
2020-07-08,-110.0,77.24363738029533,197.24363738029533,0.018138348794299392
2020-07-09,-110.0,73.2029231542572,193.2029231542572,-0.020698650716604813
2020-07-10,-110.0,74.31236838520448,194.31236838520448,0.005725958621055183
2020-07-11,-110.0,73.23467261534674,193.23467261534674,-0.0055616399237621615
2020-07-12,-110.0,74.59831196914206,194.59831196914206,0.00703212479294773
2020-07-13,-110.0,73.40512753457116,193.40512753457116,-0.006150400096206506
2020-07-14,-110.0,73.66765589095522,193.66765589095522,0.0013564807854272922
2020-07-15,-110.0,72.5117770731645,192.5117770731645,-0.005986244584139461
2020-07-16,-110.0,71.24417983916499,191.24417983916499,-0.006606291427238421
2020-07-17,-110.0,71.6529541506927,191.6529541506927,0.0021351659782152055
2020-07-18,-110.0,71.96965502506077,191.96965502506077,0.0016511067843287964
2020-07-19,-110.0,72.73779354929559,192.7377935492956,0.003993369756022816
2020-07-20,-110.0,71.7811425998417,191.7811425998417,-0.004975842973273784
2020-07-21,-110.0,76.32964976918049,196.3296497691805,0.02344029344526341
2020-07-22,-110.0,78.87278160245185,198.87278160245185,0.012870198842006022
2020-07-23,-110.0,80.56165449828308,200.56165449828308,0.008456371346504565
2020-07-24,-110.0,79.26250623732582,199.26250623732582,-0.0064986209473065545
2020-07-25,-110.0,82.48944208881298,202.48944208881298,0.01606466509252753
2020-07-26,-110.0,87.07565174319564,207.07565174319564,0.02239644650252652
2020-07-27,-110.0,108.87205364942173,228.87205364942173,0.10007893586836152
2020-07-28,-110.0,106.41762187306924,226.41762187306924,-0.010781951296806529
2020-07-29,-110.0,110.27240331760186,230.27240331760186,0.01688179194152135
2020-07-30,-110.0,110.25414737747536,230.25414737747536,-7.928289957871305e-05
2020-07-31,-110.0,114.93421637620389,234.9342163762039,0.0201218571719575
2020-08-01,-110.0,124.17549232870712,244.17549232870712,0.03858165298366884
2020-08-02,-110.0,109.69337252098154,229.69337252098154,-0.061141941107396736
2020-08-03,-110.0,112.6393256418263,232.6393256418263,0.01274403910255429
2020-08-04,-110.0,112.08688501886846,232.08688501886846,-0.0023774896724374156
2020-08-05,-110.0,123.05910190314651,243.0591019031465,0.04619282552762014
2020-08-06,-110.0,123.40735380447228,243.40735380447228,0.0014317614574699353
2020-08-07,-110.0,120.06909640504,240.06909640504,-0.013809609339888555
2020-08-08,-110.0,123.3865182206323,243.3865182206323,0.013724006027891094
2020-08-09,-110.0,121.80440288771464,241.80440288771464,-0.006521642807415196
2020-08-10,-110.0,125.99612548805987,245.99612548805987,0.017186638945396675
2020-08-11,-110.0,116.05775043050966,236.05775043050966,-0.0412393054555958
2020-08-12,-110.0,119.4757783509294,239.4757783509294,0.01437579719824668
2020-08-13,-110.0,123.75540727166626,243.75540727166626,0.017713015808090066
2020-08-14,-110.0,123.36925445116486,243.36925445116486,-0.0015854376989341272
2020-08-15,-110.0,125.1920703859675,245.1920703859675,0.0074620085554546215
2020-08-16,-110.0,126.35489439837156,246.35489439837156,0.0047312922869008015
2020-08-17,-110.0,133.69953691903893,253.69953691903893,0.029377484840348765
2020-08-18,-110.0,127.0297688806559,247.0297688806559,-0.02664179014446074
2020-08-19,-110.0,123.25118614273816,243.25118614273816,-0.015414253866477337
2020-08-20,-110.0,125.2148903111256,245.2148903111256,0.008040332141743375
2020-08-21,-110.0,118.82114415008965,238.82114415008965,-0.026420008484307898
2020-08-22,-110.0,121.43293419296711,241.4329341929671,0.010876808379490803
2020-08-23,-110.0,121.13865637549353,241.13865637549353,-0.0012196236152429165
2020-08-24,-110.0,123.12438673251188,243.12438673251188,0.008201086227511747
2020-08-25,-110.0,114.59608461560043,234.59608461560043,-0.03570794547052986
2020-08-26,-110.0,117.43389113460898,237.43389113460898,0.012023985147810279
2020-08-27,-110.0,114.83341183724465,234.83341183724465,-0.011012854642984583
2020-08-28,-110.0,118.73323782969803,238.73323782969803,0.01647039188613405
2020-08-29,-110.0,117.521400586737,237.521400586737,-0.005089041704122521
2020-08-30,-110.0,122.38938670828924,242.38938670828924,0.02028774188100796
2020-08-31,-110.0,121.16604028568327,241.16604028568327,-0.005059808924844066
2020-09-01,-110.0,126.57257664096664,246.57257664096664,0.022170718605888966
2020-09-02,-110.0,115.9875047478491,235.9875047478491,-0.04387752107068865
2020-09-03,-110.0,91.2290765561016,211.2290765561016,-0.11083564219659284
2020-09-04,-110.0,97.28925494156567,217.28925494156567,0.028286222559177062
2020-09-05,-110.0,91.74183035269752,211.74183035269752,-0.025861686784255263
2020-09-06,-110.0,93.51801426652494,213.51801426652494,0.008353453846288033
2020-09-07,-110.0,95.84445602786025,215.84445602786025,0.010836832232733651
2020-09-08,-110.0,90.94730008893202,210.94730008893202,-0.02294969762908811
2020-09-09,-110.0,92.78380797882954,212.78380797882954,0.00866832457893026
2020-09-10,-110.0,95.1187824078327,215.1187824078327,0.010913687636887121
2020-09-11,-110.0,96.13119334832507,216.13119334832507,0.004695248033948923
2020-09-12,-110.0,97.18348954931119,217.1834895493112,0.004856970285896955
2020-09-13,-110.0,95.0386150185816,215.0386150185816,-0.009924953465905816
2020-09-14,-110.0,101.76434148213497,221.76434148213497,0.0307976764622319
2020-09-15,-110.0,104.01736261470074,224.01736261470074,0.010108267323452892
2020-09-16,-110.0,107.36494641832812,227.36494641832812,0.014832859474581477
2020-09-17,-110.0,107.08674176553109,227.0867417655311,-0.00122435319213876
2020-09-18,-110.0,106.95577523853677,226.95577523853677,-0.000576891043114919
2020-09-19,-110.0,109.8779162635644,229.8779162635644,0.012793193382281149
2020-09-20,-110.0,106.69562809173445,226.69562809173445,-0.013940096812574864
2020-09-21,-110.0,96.71320065692251,216.7132006569225,-0.04503344890893897
2020-09-22,-110.0,98.94340186433021,218.9434018643302,0.010238434015701113
2020-09-23,-110.0,93.2255223562376,213.2255223562376,-0.02646286144866311
2020-09-24,-110.0,103.0452338029657,223.0452338029657,0.04502419706512398
2020-09-25,-110.0,102.06000833853122,222.06000833853122,-0.0044269398792722335
2020-09-26,-110.0,102.89204265320873,222.89204265320873,0.0037398873996033724
2020-09-27,-110.0,103.79789446491938,223.79789446491938,0.004055847146763684
2020-09-28,-110.0,102.24752859309126,222.24752859309126,-0.006951633332198205
2020-09-29,-110.0,105.1121237198941,225.1121237198941,0.01280685133331791
2020-09-30,-110.0,103.84432805176283,223.84432805176283,-0.005647759523458912
2020-10-01,-110.0,100.7197842122894,220.7197842122894,-0.014056893946032748
2020-10-02,-110.0,99.75281468798141,219.7528146879814,-0.004390607180162613
2020-10-03,-110.0,99.1904523584331,219.1904523584331,-0.002562347708489547
2020-10-04,-110.0,101.66234633838485,221.66234633838485,0.011214264228768568
2020-10-05,-110.0,104.15428216564933,224.15428216564933,0.01117931284200149
2020-10-06,-110.0,100.33343295765621,220.3334329576562,-0.017192571100808587
2020-10-07,-110.0,101.65758391922142,221.65758391922142,0.005991773011523871
2020-10-08,-110.0,106.80059974746169,226.8005997474617,0.022937439891512066
2020-10-09,-110.0,109.2824154340039,229.2824154340039,0.010883282650792383
2020-10-10,-110.0,114.09603060344031,234.0960306034403,0.020776919476044035
2020-10-11,-110.0,115.60016132255683,235.60016132255683,0.006404718141815848
2020-10-12,-110.0,118.7598280033605,238.7598280033605,0.01332200641767572
2020-10-13,-110.0,116.6228908379033,236.6228908379033,-0.008990446957631685
2020-10-14,-110.0,116.56990892471015,236.56990892471015,-0.00022393372613082956
2020-10-15,-110.0,118.300849856485,238.300849856485,0.0072901881867030015
2020-10-16,-110.0,114.61394368746326,234.61394368746326,-0.015592579967462267
2020-10-17,-110.0,115.4251424183008,235.4251424183008,0.0034516258761558565
2020-10-18,-110.0,118.26155989838668,238.26155989838668,0.01197606505523007
2020-10-19,-110.0,123.18927469361356,243.18927469361356,0.020470986960699194
2020-10-20,-110.0,126.33485255105879,246.3348525510588,0.012851751232923066
2020-10-21,-110.0,143.61787012927635,263.61787012927635,0.06780879334414432
2020-10-22,-110.0,147.33970070549657,267.33970070549657,0.01401954408489915
2020-10-23,-110.0,146.4378175764221,266.4378175764221,-0.0033792505544980285
2020-10-24,-110.0,150.1814759071413,270.1814759071413,0.01395297974695171
2020-10-25,-110.0,148.53645695444004,268.53645695444004,-0.006107181384911647
2020-10-26,-110.0,148.9999990863472,268.9999990863472,0.001724691382698789
2020-10-27,-110.0,160.58815551576208,280.5881555157621,0.042176579295393916
2020-10-28,-110.0,153.25065662383986,273.25065662383986,-0.026498425432025983
2020-10-29,-110.0,157.00701473899488,277.0070147389949,0.013653299765454551
2020-10-30,-110.0,159.07866707508674,279.07866707508674,0.00745087308629984
2020-10-31,-110.0,163.66051117856955,283.66051117856955,0.016284437026317915
2020-11-01,-110.0,163.07513048973135,283.07513048973135,-0.002065798774512221
2020-11-02,-110.0,158.86574725165508,278.8657472516551,-0.014981867807654547
2020-11-03,-110.0,168.27470004553737,288.2747000455374,0.03318337177700131
2020-11-04,-110.0,170.66543446557898,290.665434465579,0.008259050866323697
2020-11-05,-110.0,199.35920835937372,319.3592083593737,0.0941436182774415
2020-11-06,-110.0,199.1587898862461,319.1587898862461,-0.0006277614108297753
2020-11-07,-110.0,184.04564953936602,304.045649539366,-0.0485108997832366
2020-11-08,-110.0,197.07880331661823,317.07880331661823,0.041972480796506076
2020-11-09,-110.0,194.1679730371037,314.1679730371037,-0.009222545034141636
2020-11-10,-110.0,193.54885854585785,313.54885854585785,-0.001972592292733803
2020-11-11,-110.0,201.2288547492834,321.2288547492834,0.024198615690001726
2020-11-12,-110.0,213.28610946629618,333.2861094662962,0.036847496425580314
2020-11-13,-110.0,213.85839350243498,333.858393502435,0.0017156228492091906
2020-11-14,-110.0,208.8925793539006,328.8925793539006,-0.014985740598342663
2020-11-15,-110.0,206.6413441285211,326.6413441285211,-0.006868428909493657
2020-11-16,-110.0,221.65427523883727,341.6542752388373,0.04493657263514725
2020-11-17,-110.0,240.42237385951768,360.4223738595177,0.05347726978548548
2020-11-18,-110.0,242.73889391426246,362.73889391426246,0.006406670493891121
2020-11-19,-110.0,243.26871304619402,363.268713046194,0.001459541803437009
2020-11-20,-110.0,260.19216797757264,380.19216797757264,0.04553401336290584
2020-11-21,-110.0,261.1472314539721,381.1472314539721,0.0025089046438192086
2020-11-22,-110.0,255.40514298179875,375.40514298179875,-0.015179910679249611
2020-11-23,-110.0,254.48381330780694,374.48381330780694,-0.002457244182222879
2020-11-24,-110.0,270.1999949812562,390.1999949812562,0.041110835445899996
2020-11-25,-110.0,261.4510341097726,381.4510341097726,-0.02267692379755591
2020-11-26,-110.0,230.30401904441618,350.3040190444162,-0.08518108824193409
2020-11-27,-110.0,230.10657708326568,350.1065770832657,-0.0005637892044237069
2020-11-28,-110.0,241.62230505457006,361.62230505457006,0.03236269686483092
2020-11-29,-110.0,250.8522702615602,370.8522702615602,0.025203478994388573
2020-11-30,-110.0,280.8332863684035,400.8332863684035,0.07774180620123712
2020-12-01,-110.0,262.36085460411937,382.36085460411937,-0.0471807878733084
2020-12-02,-110.0,271.07469263427276,391.07469263427276,0.02253376322641163
2020-12-03,-110.0,275.3967864592169,395.3967864592169,0.01099121189071819
2020-12-04,-110.0,260.0899743996908,380.0899743996908,-0.03948178395765093
2020-12-05,-110.0,269.9549288284714,389.9549288284714,0.025623165909070066
2020-12-06,-110.0,274.15657313540714,394.15657313540714,0.010717058763824781
2020-12-07,-110.0,270.33671609807305,390.33671609807305,-0.009738482861978266
2020-12-08,-110.0,253.6128859032948,373.6128859032948,-0.04378954430493916
2020-12-09,-110.0,257.92227994380306,377.92227994380306,0.01146836892923782
2020-12-10,-110.0,252.23416555548198,372.234165555482,-0.015165432329864765
2020-12-11,-110.0,247.90631714071532,367.9063171407153,-0.011694800762555477
2020-12-12,-110.0,263.2286070625226,383.2286070625226,0.040803363623676425
2020-12-13,-110.0,270.497249310707,390.497249310707,0.01878922884003794
2020-12-14,-110.0,272.44488031441784,392.44488031441784,0.00497516980471172
2020-12-15,-110.0,275.48667712092663,395.48667712092663,0.007721005432286958
2020-12-16,-110.0,313.3695387905587,433.3695387905587,0.09147370187320479
2020-12-17,-110.0,342.37346523237176,462.37346523237176,0.06478212848704494
2020-12-18,-110.0,348.5294873034999,468.5294873034999,0.013226108679713891
2020-12-19,-110.0,362.70204986560253,482.70204986560253,0.029800549810055626
2020-12-20,-110.0,355.4375747341862,475.4375747341862,-0.015163999375417502
2020-12-21,-110.0,340.83659288150665,460.83659288150665,-0.0311920720838973
2020-12-22,-110.0,362.4873441349846,482.4873441349846,0.04591117279902297
2020-12-23,-110.0,351.01725601399636,471.01725601399636,-0.024059960345289816
2020-12-24,-110.0,360.86832005355035,480.86832005355035,0.020698739425739413
2020-12-25,-110.0,380.37975293198934,500.37975293198934,0.039773846264117674
2020-12-26,-110.0,415.7192843342182,535.7192843342182,0.0682429846152706
2020-12-27,-110.0,411.51783846141427,531.5178384614143,-0.007873540917826168
2020-12-28,-110.0,427.3479213265223,547.3479213265223,0.029347894134008734
2020-12-29,-110.0,433.4118699604908,553.4118699604908,0.01101786243538543
2020-12-30,-110.0,462.98927104323343,582.9892710432334,0.052066266893445734
2020-12-31,-110.0,463.94354078310573,583.9435407831057,0.0016355182456393165
2021-01-01,-110.0,472.0408439657267,592.0408439657267,0.01377132427596209
2021-01-02,-110.0,528.5278976631645,648.5278976631645,0.09112939589762731
2021-01-03,-110.0,544.8336271422199,664.8336271422199,0.024831803018825687
2021-01-04,-110.0,524.7651896557915,644.7651896557915,-0.03065062113661208
2021-01-05,-110.0,563.6745510892744,683.6745510892744,0.058595798422285926
2021-01-06,-110.0,619.6296028793306,739.6296028793306,0.07866752234681525
2021-01-07,-110.0,672.471024707163,792.471024707163,0.06900641896095097
2021-01-08,-110.0,695.3014668742487,815.3014668742487,0.028401999651346658
2021-01-09,-110.0,685.4871131490796,805.4871131490796,-0.012110738935081829
2021-01-10,-110.0,647.0266097217498,767.0266097217498,-0.048925709901437256
2021-01-11,-110.0,592.545526662775,712.545526662775,-0.07367768684211912
2021-01-12,-110.0,565.6928246439094,685.6928246439094,-0.03841405721543969
2021-01-13,-110.0,631.5757344825299,751.5757344825299,0.09174223191322685
2021-01-14,-110.0,666.7604872619473,786.7604872619473,0.04575188383897793
2021-01-15,-110.0,619.0910526455995,739.0910526455995,-0.06250274173389585
2021-01-16,-110.0,604.2632605802617,724.2632605802617,-0.020266178096772343
2021-01-17,-110.0,600.9619119293459,720.9619119293459,-0.004568636716240236
2021-01-18,-110.0,616.8894259531723,736.8894259531723,0.021851539143434597
2021-01-19,-110.0,602.2096657501644,722.2096657501644,-0.020122355793342244
2021-01-20,-110.0,593.8107426871929,713.8107426871929,-0.011697631573107678
2021-01-21,-110.0,502.1718762762182,622.1718762762182,-0.13740147795300628
2021-01-22,-110.0,543.7446206268489,663.7446206268489,0.06468108502044725
2021-01-23,-110.0,526.537008018719,646.537008018719,-0.026267027784317446
2021-01-24,-110.0,530.1465248763351,650.1465248763351,0.00556732015042985
2021-01-25,-110.0,530.0334174212036,650.0334174212036,-0.0001739873870334514
2021-01-26,-110.0,534.2713751742605,654.2713751742605,0.006498439154840384
2021-01-27,-110.0,492.56806116489895,612.568061164899,-0.06586215562553277
2021-01-28,-110.0,552.0727027047647,672.0727027047647,0.0927064667052424
2021-01-29,-110.0,569.6805569567543,689.6805569567543,0.025862006239617652
2021-01-30,-110.0,569.8924846095271,689.8924846095271,0.00030723658415249434
2021-01-31,-110.0,546.6776755291262,666.6776755291262,-0.03422908201239852
2021-02-01,-110.0,555.2776123676209,675.2776123676209,0.012817199871428752
2021-02-02,-110.0,593.7712542949627,713.7712542949627,0.055438654970813725
2021-02-03,-110.0,636.486780810685,756.486780810685,0.058122520058995285
2021-02-04,-110.0,622.9494059045047,742.9494059045047,-0.018057110874500615
2021-02-05,-110.0,649.8090531179836,769.8090531179836,0.03551455307315623
